"Priors"               
p 0.0961543071 0.1264357364 0.0918976873 0.0616076692 0.0406206065 0.1567447085 0.1122092999 0.0839952482 0.0735900284 0.1567447085     
               
"Mu"               
s -0.0466 0.007 0.006 -0.0008 -0.0117 -0.0061 1.2448 0.014 -0.0183 0.0484 -0.0059 0 0 0.0002 0
s -0.0016 0.0001 0 0 0 0 0.014 0.0005 -0.0001 0.0002 0 0 0 0.01 0
s 0.0005 -0.0001 -0.0001 0 0.0002 0.0001 -0.0183 -0.0001 0.0003 -0.0008 0.0001 0 0 0.0006 0
s -0.0009 0.0002 0.0002 0 -0.0005 -0.0003 0.0484 0.0002 -0.0008 0.0028 -0.0004 0 0 -0.0098 0
s -0.0001 0 0 0 0 0 -0.0059 0 0.0001 -0.0004 0.0003 0 0 -0.0048 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0321 -0.0017 -0.0032 0.0026 0.0066 0.0098 0.0002 0.01 0.0006 -0.0098 -0.0048 0 0 1.1596 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
               
"Related_Object"               
pose -0.0341 0.1499 0.0349 0 0 0 1        
grasp 0.0341 -0.1499 -0.0349            
name Kallax_Tuer              
